DDB_ID,Mention_ID,Grain_Index,Candidate_Rank,Is_Primary,Block_Tag,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Grain_Form,Qty_Value,Qty_Unit,Price_Value,Price_Cur,Score,Dist_GP,Dist_GQ,Span_Toks,Lines_Crossed,Priceword_Near,Ambiguous,AltScore,Alt_Qty,Alt_Price,Context_Window,Grain_Canon,Unit_Canon,Cur_Canon,Place_Canon,QtyNum,PriceNum,UnitPrice_raw,Year,YearBin,Context_Clean,Context_OneLine,Tier,Price_DrachmaEq,Qty_Liters,Price_per_Liter_DrachmaEq,Price_per_Artaba_DrachmaEq,log_Price_per_Liter
p.mil.vogl;6;276,1,1,1,yes,ab,Rendiconto amministrativo,Tebtynis (Arsinoites),167 - 169,,0167,0169,πυρο,17.0,αρταβαι,1.0,ταλαντον,16.85,40,68,68,0,no,yes,16.62,17 αρταβαι,1 δραχμαι,"ὑπὲρ ὑ ποσχισμοῦ

ἀπὸ τ ιμῆς πυρο ῦ
ἀπ ὸ τιμῆς πυροῦ ι
ἀπ ὸ τιμῆς κριθῆς ι
ἀπὸ τιμῆς λαχανοσ πέρμου
ἀπὸ τιμῆς λινοσπ έ ρμ ου
Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς
γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ
παρὰ τ
παρὰ τ
παρὰ τῶν ς ἀπὸ τι μῆς ν
παρὰ γεω ργ ῶν κλήρο υ
ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17",wheat (pyros),artaba,talent,Arsinoite,17.0,1.0,0.058823529411764705,168.0,150.0,"ὑπὲρ ὑ ποσχισμοῦ

ἀπὸ τ ιμῆς πυρο ῦ
ἀπ ὸ τιμῆς πυροῦ ι
ἀπ ὸ τιμῆς κριθῆς ι
ἀπὸ τιμῆς λαχανοσ πέρμου
ἀπὸ τιμῆς λινοσπ έ ρμ ου
Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς
γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ
παρὰ τ
παρὰ τ
παρὰ τῶν ς ἀπὸ τι μῆς ν
παρὰ γεω ργ ῶν κλήρο υ
ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17",ὑπὲρ ὑ ποσχισμοῦ  ἀπὸ τ ιμῆς πυρο ῦ ἀπ ὸ τιμῆς πυροῦ ι ἀπ ὸ τιμῆς κριθῆς ι ἀπὸ τιμῆς λαχανοσ πέρμου ἀπὸ τιμῆς λινοσπ έ ρμ ου Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ παρὰ τ παρὰ τ παρὰ τῶν ς ἀπὸ τι μῆς ν παρὰ γεω ργ ῶν κλήρο υ ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17,C,6000.0,659.5999999999999,9.096422073984234,352.9411764705883,0.9588706034111625
p.mil.vogl;6;276,1,2,1,yes,ab,Rendiconto amministrativo,Tebtynis (Arsinoites),167 - 169,,0167,0169,πυρου,17.0,αρταβαι,1.0,ταλαντον,18.21,34,62,62,0,no,yes,17.92,17 αρταβαι,1 δραχμαι,"τ ιμῆς πυρο ῦ
ἀπ ὸ τιμῆς πυροῦ ι
ἀπ ὸ τιμῆς κριθῆς ι
ἀπὸ τιμῆς λαχανοσ πέρμου
ἀπὸ τιμῆς λινοσπ έ ρμ ου
Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς
γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ
παρὰ τ
παρὰ τ
παρὰ τῶν ς ἀπὸ τι μῆς ν
παρὰ γεω ργ ῶν κλήρο υ
ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17",wheat (pyros),artaba,talent,Arsinoite,17.0,1.0,0.058823529411764705,168.0,150.0,"τ ιμῆς πυρο ῦ
ἀπ ὸ τιμῆς πυροῦ ι
ἀπ ὸ τιμῆς κριθῆς ι
ἀπὸ τιμῆς λαχανοσ πέρμου
ἀπὸ τιμῆς λινοσπ έ ρμ ου
Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς
γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ
παρὰ τ
παρὰ τ
παρὰ τῶν ς ἀπὸ τι μῆς ν
παρὰ γεω ργ ῶν κλήρο υ
ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17",τ ιμῆς πυρο ῦ ἀπ ὸ τιμῆς πυροῦ ι ἀπ ὸ τιμῆς κριθῆς ι ἀπὸ τιμῆς λαχανοσ πέρμου ἀπὸ τιμῆς λινοσπ έ ρμ ου Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ παρὰ τ παρὰ τ παρὰ τῶν ς ἀπὸ τι μῆς ν παρὰ γεω ργ ῶν κλήρο υ ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17,C,6000.0,659.5999999999999,9.096422073984234,352.9411764705883,0.9588706034111625
p.mil.vogl;6;276,1,3,1,yes,ab,Rendiconto amministrativo,Tebtynis (Arsinoites),167 - 169,,0167,0169,κριθησ,17.0,αρταβαι,1.0,ταλαντον,20.32,28,56,56,0,no,yes,19.9,17 αρταβαι,1 δραχμαι,"ὸ τιμῆς πυροῦ ι
ἀπ ὸ τιμῆς κριθῆς ι
ἀπὸ τιμῆς λαχανοσ πέρμου
ἀπὸ τιμῆς λινοσπ έ ρμ ου
Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς
γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ
παρὰ τ
παρὰ τ
παρὰ τῶν ς ἀπὸ τι μῆς ν
παρὰ γεω ργ ῶν κλήρο υ
ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17",barley (krithē),artaba,talent,Arsinoite,17.0,1.0,0.058823529411764705,168.0,150.0,"ὸ τιμῆς πυροῦ ι
ἀπ ὸ τιμῆς κριθῆς ι
ἀπὸ τιμῆς λαχανοσ πέρμου
ἀπὸ τιμῆς λινοσπ έ ρμ ου
Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς
γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ
παρὰ τ
παρὰ τ
παρὰ τῶν ς ἀπὸ τι μῆς ν
παρὰ γεω ργ ῶν κλήρο υ
ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17",ὸ τιμῆς πυροῦ ι ἀπ ὸ τιμῆς κριθῆς ι ἀπὸ τιμῆς λαχανοσ πέρμου ἀπὸ τιμῆς λινοσπ έ ρμ ου Παχὼν 20 παρὰ Νικαρίου ἀπὸ σ υ γκομιδῆς γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ παρὰ τ παρὰ τ παρὰ τῶν ς ἀπὸ τι μῆς ν παρὰ γεω ργ ῶν κλήρο υ ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17,C,6000.0,659.5999999999999,9.096422073984234,352.9411764705883,0.9588706034111625
p.mil.vogl;6;276,1,4,1,yes,ab,Rendiconto amministrativo,Tebtynis (Arsinoites),167 - 169,,0167,0169,πυρου,17.0,αρταβαι,1.0,δραχμαι,37.77,26,1,27,0,no,yes,37.31,17 αρταβαι,1 ταλαντον,"υ γκομιδῆς
γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ
παρὰ τ
παρὰ τ
παρὰ τῶν ς ἀπὸ τι μῆς ν
παρὰ γεω ργ ῶν κλήρο υ
ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17",wheat (pyros),artaba,drachma,Arsinoite,17.0,1.0,0.058823529411764705,168.0,150.0,"υ γκομιδῆς
γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ
παρὰ τ
παρὰ τ
παρὰ τῶν ς ἀπὸ τι μῆς ν
παρὰ γεω ργ ῶν κλήρο υ
ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17",υ γκομιδῆς γί νονται ἀργ υρίου τάλαντον 1 δραχμαὶ παρὰ τ παρὰ τ παρὰ τῶν ς ἀπὸ τι μῆς ν παρὰ γεω ργ ῶν κλήρο υ ἀπὸ τιμῆς πυροῦ ἀρτάβαι 17,C,1.0,659.5999999999999,0.001516070345664039,0.05882352941176471,-2.819280646972481
p.mil;2;27,1,1,1,yes,ab,Conti di Tolemeo,Memphis,29. Juli 158 v.Chr.,-0158-07-29,,,σιτου,,,837.0,δραχμαι,39.44,4,-1,4,0,no,yes,36.65,,837 δραχμαι,"70
γίνονται ἔως ἤως Φαρμοῦθι 10 δραχμαὶ 837 δραχμαὶ
τοῦ σίτου λόγος
ἀπέχω ἕως ἥως Φαρμοῦθι 15 20",grain (sitos),,drachma,Memphite,,837.0,,-158.0,-175.0,"70
γίνονται ἔως ἤως Φαρμοῦθι 10 δραχμαὶ 837 δραχμαὶ
τοῦ σίτου λόγος
ἀπέχω ἕως ἥως Φαρμοῦθι 15 20",70 γίνονται ἔως ἤως Φαρμοῦθι 10 δραχμαὶ 837 δραχμαὶ τοῦ σίτου λόγος ἀπέχω ἕως ἥως Φαρμοῦθι 15 20,C,837.0,,,,
p.mil;2;27,1,2,1,yes,ab,Conti di Tolemeo,Memphis,29. Juli 158 v.Chr.,-0158-07-29,,,σιτου,,,140.0,δραχμαι,36.65,5,-1,5,0,no,no,,,,"Π αῦνι 1 Φαρμοῦθι 1
λόγος σίτου 1 1/2
θυμίαμα δραχμαὶ 140 Παχὼν 1
ξύλων δραχμαὶ 60 γίνονται",grain (sitos),,drachma,Memphite,,140.0,,-158.0,-175.0,"Π αῦνι 1 Φαρμοῦθι 1
λόγος σίτου 1 1/2
θυμίαμα δραχμαὶ 140 Παχὼν 1
ξύλων δραχμαὶ 60 γίνονται",Π αῦνι 1 Φαρμοῦθι 1 λόγος σίτου 1 1/2 θυμίαμα δραχμαὶ 140 Παχὼν 1 ξύλων δραχμαὶ 60 γίνονται,C,140.0,,,,
p.mil;2;27,1,3,1,yes,ab,Conti di Tolemeo,Memphis,29. Juli 158 v.Chr.,-0158-07-29,,,σιτου,,,140.0,δραχμαι,45.71,2,-1,2,0,no,no,,,,"Παχὼν 1 γίνονται ἕως ἥως Ἐπίφ
θυμίαμα δραχμαὶ 140 σίτου ἀ ρτάβας γίνονται
ξύλων δραχμαὶ 60 δραχμαὶ",grain (sitos),,drachma,Memphite,,140.0,,-158.0,-175.0,"Παχὼν 1 γίνονται ἕως ἥως Ἐπίφ
θυμίαμα δραχμαὶ 140 σίτου ἀ ρτάβας γίνονται
ξύλων δραχμαὶ 60 δραχμαὶ",Παχὼν 1 γίνονται ἕως ἥως Ἐπίφ θυμίαμα δραχμαὶ 140 σίτου ἀ ρτάβας γίνονται ξύλων δραχμαὶ 60 δραχμαὶ,C,140.0,,,,
p.muench;3.1;121,1,1,1,yes,ab,Brief des Heron,unbekannt,II,,0101,0200,κριθ,,,8.0,δραχμων,40.67,10,-1,10,0,no,no,,,,"ἔρρωσο. ἓξ 6 ἀρ τ ά βας κριθ ῆς
αἴτησον. ἐὰν μὲν ἡ ἀρτάβη
πιπράσκηται δραχμῶν 8 πώλησον
ἵνα ὁμοίως εἰς τὰ σχ",barley (krithē),,drachma,Unknown,,8.0,,150.5,150.0,"ἔρρωσο. ἓξ 6 ἀρ τ ά βας κριθ ῆς
αἴτησον. ἐὰν μὲν ἡ ἀρτάβη
πιπράσκηται δραχμῶν 8 πώλησον
ἵνα ὁμοίως εἰς τὰ σχ",ἔρρωσο. ἓξ 6 ἀρ τ ά βας κριθ ῆς αἴτησον. ἐὰν μὲν ἡ ἀρτάβη πιπράσκηται δραχμῶν 8 πώλησον ἵνα ὁμοίως εἰς τὰ σχ,C,8.0,,,,
p.neph;;44,1,1,1,yes,ab,Sammlung von Quittungen für Geld und Naturalsteuern,Neson Kome (Herakleopolites),311 - 320,,0311,0320,σιτου,,,1.0,ταλαντον,29.19,13,-1,13,0,no,no,,,,"χαίριν .
δι έγραψας ἡμῖν ὑπὲρ τιμῆς σίτου γενήματος
20 ἔτους ὑπ ὲρ διαπαν των τῆς κώμης ἀργυ ρίου τάλαντον 1 .

Αὐρήλιοι Κ ς καὶ",grain (sitos),,talent,Herakleopolite,,1.0,,315.5,300.0,"χαίριν .
δι έγραψας ἡμῖν ὑπὲρ τιμῆς σίτου γενήματος
20 ἔτους ὑπ ὲρ διαπαν των τῆς κώμης ἀργυ ρίου τάλαντον 1 .

Αὐρήλιοι Κ ς καὶ",χαίριν . δι έγραψας ἡμῖν ὑπὲρ τιμῆς σίτου γενήματος 20 ἔτους ὑπ ὲρ διαπαν των τῆς κώμης ἀργυ ρίου τάλαντον 1 .  Αὐρήλιοι Κ ς καὶ,C,6000.0,,,,
p.neph;;44,1,2,1,yes,ab,Sammlung von Quittungen für Geld und Naturalsteuern,Neson Kome (Herakleopolites),311 - 320,,0311,0320,σιτου,,,1.0,ταλαντον,22.3,17,-1,17,0,no,no,,,,". διέγραψας ἡμῖν ὑπὲρ τι
μῆ ς σίτου γενή ματος 20 ἔτους ὑπὲρ διαπαντων τῆς
αὐ τῆς κώμης ἀρ γυρίου τάλαντον ἕν, γίνεται τάλαντον 1 .
Αὐ ρ καὶ α ταλῆς",grain (sitos),,talent,Herakleopolite,,1.0,,315.5,300.0,". διέγραψας ἡμῖν ὑπὲρ τι
μῆ ς σίτου γενή ματος 20 ἔτους ὑπὲρ διαπαντων τῆς
αὐ τῆς κώμης ἀρ γυρίου τάλαντον ἕν, γίνεται τάλαντον 1 .
Αὐ ρ καὶ α ταλῆς",". διέγραψας ἡμῖν ὑπὲρ τι μῆ ς σίτου γενή ματος 20 ἔτους ὑπὲρ διαπαντων τῆς αὐ τῆς κώμης ἀρ γυρίου τάλαντον ἕν, γίνεται τάλαντον 1 . Αὐ ρ καὶ α ταλῆς",C,6000.0,,,,
p.neph;;44,2,1,1,yes,ab,Sammlung von Quittungen für Geld und Naturalsteuern,Neson Kome (Herakleopolites),311 - 320,,0311,0320,σιτολογοι,,,600.0,δραχμασ,19.02,14,-1,14,0,no,no,,,,"διατ υπ ώσεως καὶ να ύλου κα ὶ δραχμὰς 600 .
Ἀρίων σεση μείωμαι .
Αὐρήλιοι Συρίων καὶ Λογ γῖνος σιτολόγοι σιτολογοις
κώμης Νήσων Αὐρηλίῳ Οὐᾶρι χ αίρειν",grain (sitos),,drachma,Herakleopolite,,600.0,,315.5,300.0,"διατ υπ ώσεως καὶ να ύλου κα ὶ δραχμὰς 600 .
Ἀρίων σεση μείωμαι .
Αὐρήλιοι Συρίων καὶ Λογ γῖνος σιτολόγοι σιτολογοις
κώμης Νήσων Αὐρηλίῳ Οὐᾶρι χ αίρειν",διατ υπ ώσεως καὶ να ύλου κα ὶ δραχμὰς 600 . Ἀρίων σεση μείωμαι . Αὐρήλιοι Συρίων καὶ Λογ γῖνος σιτολόγοι σιτολογοις κώμης Νήσων Αὐρηλίῳ Οὐᾶρι χ αίρειν,C,600.0,,,,
p.neph;;44,2,2,1,yes,ab,Sammlung von Quittungen für Geld und Naturalsteuern,Neson Kome (Herakleopolites),311 - 320,,0311,0320,σιτολογοισ,,,600.0,δραχμασ,17.69,15,-1,15,0,no,no,,,,"διατ υπ ώσεως καὶ να ύλου κα ὶ δραχμὰς 600 .
Ἀρίων σεση μείωμαι .
Αὐρήλιοι Συρίων καὶ Λογ γῖνος σιτολόγοι σιτολογοις
κώμης Νήσων Αὐρηλίῳ Οὐᾶρι χ αίρειν .",grain (sitos),,drachma,Herakleopolite,,600.0,,315.5,300.0,"διατ υπ ώσεως καὶ να ύλου κα ὶ δραχμὰς 600 .
Ἀρίων σεση μείωμαι .
Αὐρήλιοι Συρίων καὶ Λογ γῖνος σιτολόγοι σιτολογοις
κώμης Νήσων Αὐρηλίῳ Οὐᾶρι χ αίρειν .",διατ υπ ώσεως καὶ να ύλου κα ὶ δραχμὰς 600 . Ἀρίων σεση μείωμαι . Αὐρήλιοι Συρίων καὶ Λογ γῖνος σιτολόγοι σιτολογοις κώμης Νήσων Αὐρηλίῳ Οὐᾶρι χ αίρειν .,C,600.0,,,,
p.neph;;44,2,3,1,yes,ab,Sammlung von Quittungen für Geld und Naturalsteuern,Neson Kome (Herakleopolites),311 - 320,,0311,0320,πυρου,1.0,αρταβην,500.0,δραχμασ,24.76,54,8,62,0,no,yes,23.8,1 αρταβην,600 δραχμασ,"διατυ
πώσεως καὶ πριμιπίλου πριμιπείλου καὶ ναύλου δραχμὰς 500 κ αὶ
ὑπὲρ ἀχύρου ἀχοίρου καὶ κρέως λί τρας 2 ·
σεσημείωμαι σεσιμίωμαι ἐσχήκαμεν καὶ ὑπὲρ τροφείων τροφαια
Μέμφεως τάλ αντον ἓν 1 καὶ ὑπὲρ τροφείων τροφαια Ἀλεξ ανδρείας
καὶ ὑπὲρ ἀχύρου ἀχοίρου λί τρας 45 . Λογ γῖνος σ εσημείωμαι εσημίωμ αι .
ἐσχήκαμεν καὶ ὑπὲρ πυροῦ 7 ἰνδικτίωνος
ἀρτάβ ην μί αν ἀρτάβην 1 . vestiges
ἐμέτρησας ἡμῖν ὑπὲρ γενήματος",wheat (pyros),artaba,drachma,Herakleopolite,1.0,500.0,500.0,315.5,300.0,"διατυ
πώσεως καὶ πριμιπίλου πριμιπείλου καὶ ναύλου δραχμὰς 500 κ αὶ
ὑπὲρ ἀχύρου ἀχοίρου καὶ κρέως λί τρας 2 ·
σεσημείωμαι σεσιμίωμαι ἐσχήκαμεν καὶ ὑπὲρ τροφείων τροφαια
Μέμφεως τάλ αντον ἓν 1 καὶ ὑπὲρ τροφείων τροφαια Ἀλεξ ανδρείας
καὶ ὑπὲρ ἀχύρου ἀχοίρου λί τρας 45 . Λογ γῖνος σ εσημείωμαι εσημίωμ αι .
ἐσχήκαμεν καὶ ὑπὲρ πυροῦ 7 ἰνδικτίωνος
ἀρτάβ ην μί αν ἀρτάβην 1 . vestiges
ἐμέτρησας ἡμῖν ὑπὲρ γενήματος",διατυ πώσεως καὶ πριμιπίλου πριμιπείλου καὶ ναύλου δραχμὰς 500 κ αὶ ὑπὲρ ἀχύρου ἀχοίρου καὶ κρέως λί τρας 2 · σεσημείωμαι σεσιμίωμαι ἐσχήκαμεν καὶ ὑπὲρ τροφείων τροφαια Μέμφεως τάλ αντον ἓν 1 καὶ ὑπὲρ τροφείων τροφαια Ἀλεξ ανδρείας καὶ ὑπὲρ ἀχύρου ἀχοίρου λί τρας 45 . Λογ γῖνος σ εσημείωμαι εσημίωμ αι . ἐσχήκαμεν καὶ ὑπὲρ πυροῦ 7 ἰνδικτίωνος ἀρτάβ ην μί αν ἀρτάβην 1 . vestiges ἐμέτρησας ἡμῖν ὑπὲρ γενήματος,C,500.0,38.8,12.88659793814433,500.0,1.1101382787418115
p.nyu;1;11a,1,1,1,yes,ab,"Receipts for Deliveries of Grains, etc.",Karanis (Arsinoites),27. Okt. 338,0338-10-27,,,σιτου,,,3000.0,ταλαντα,52.24,3,-1,3,0,yes,yes,48.32,,3000 δραχμασ,"διὰ Κεφᾶ Κεφᾶς μερισμοῦ λίνου ὑπὲρ
λόγου σίτου ἐκτιμήσ εως τάλαντα 3000 δραχμὰς 500 .
π ι Ὅλ",grain (sitos),,talent,Arsinoite,,3000.0,,338.0,325.0,"διὰ Κεφᾶ Κεφᾶς μερισμοῦ λίνου ὑπὲρ
λόγου σίτου ἐκτιμήσ εως τάλαντα 3000 δραχμὰς 500 .
π ι Ὅλ",διὰ Κεφᾶ Κεφᾶς μερισμοῦ λίνου ὑπὲρ λόγου σίτου ἐκτιμήσ εως τάλαντα 3000 δραχμὰς 500 . π ι Ὅλ,C,18000000.0,,,,
p.oslo;2;48,1,1,1,yes,ab,Letter,unbekannt,9. Jan. 61,0061-01-09,,,πυρον,20.0,αρταβων,2.0,δραχμασ,48.03,12,10,22,0,no,no,,,,"ἡμῖ ν
ἀρτάβας ἕνδεκα 11 καὶ δύο 2 δραχμὰς εἰς δ απά ν ην.
καὶ εἰ μεταβάλλῃ τὸν πυρὸν, ἐπεῖγ ε
καταβῆναι διὰ τὸ πόδωμα τὸ τῶν 20 ἀρταβῶν .
ἀσπάζου Ἀφυνμοῦ Ἀφυμοῦς καὶ τὴν",wheat (pyros),artaba,drachma,Unknown,20.0,2.0,0.1,61.0,50.0,"ἡμῖ ν
ἀρτάβας ἕνδεκα 11 καὶ δύο 2 δραχμὰς εἰς δ απά ν ην.
καὶ εἰ μεταβάλλῃ τὸν πυρὸν, ἐπεῖγ ε
καταβῆναι διὰ τὸ πόδωμα τὸ τῶν 20 ἀρταβῶν .
ἀσπάζου Ἀφυνμοῦ Ἀφυμοῦς καὶ τὴν","ἡμῖ ν ἀρτάβας ἕνδεκα 11 καὶ δύο 2 δραχμὰς εἰς δ απά ν ην. καὶ εἰ μεταβάλλῃ τὸν πυρὸν, ἐπεῖγ ε καταβῆναι διὰ τὸ πόδωμα τὸ τῶν 20 ἀρταβῶν . ἀσπάζου Ἀφυνμοῦ Ἀφυμοῦς καὶ τὴν",C,2.0,776.0,0.002577319587628866,0.09999999999999999,-2.5888317255942073
p.oslo;3;131,2,1,1,yes,ab,Loan,Theadelphia (Arsinoites),17. Jan. 118,0118-01-17,,,πυρου,1.583333,αρταβησ,28.0,δραχμων,79.43,2,1,3,0,no,no,,,,π ρὸ ς Λεω νίδ ην Ἡρώδ ου δραχμῶν 28 πυροῦ ἀρτάβης 1 1/2 1/12,wheat (pyros),artaba,drachma,Arsinoite,1.583333,28.0,17.684214249308262,118.0,100.0,π ρὸ ς Λεω νίδ ην Ἡρώδ ου δραχμῶν 28 πυροῦ ἀρτάβης 1 1/2 1/12,π ρὸ ς Λεω νίδ ην Ἡρώδ ου δραχμῶν 28 πυροῦ ἀρτάβης 1 1/2 1/12,A,28.0,61.4333204,0.4557787177656769,17.684214249308262,-0.34124595772676525
p.oxy;10;1288,1,1,1,yes,ab,Private Account,Oxyrhynchos,ca. 318 - 323,,0318,0323,σιτολο,,,46.0,ταλαντα,39.44,4,-1,4,0,no,no,,,,"εἰς κώμην καὶ ἔλ α βεν ἀπὸ τῶν σιτολό
γων ἀργυρίου τάλαντα 46 .
ἀφʼ ἧς ἀπεδημήσας ἠγόρασα σιππίου",grain (sitos),,talent,Oxyrhynchite,,46.0,,320.5,300.0,"εἰς κώμην καὶ ἔλ α βεν ἀπὸ τῶν σιτολό
γων ἀργυρίου τάλαντα 46 .
ἀφʼ ἧς ἀπεδημήσας ἠγόρασα σιππίου",εἰς κώμην καὶ ἔλ α βεν ἀπὸ τῶν σιτολό γων ἀργυρίου τάλαντα 46 . ἀφʼ ἧς ἀπεδημήσας ἠγόρασα σιππίου,C,276000.0,,,,
p.oxy;14;1733,1,1,1,yes,ab,Farming Account,Oxyrhynchos,spätes III,,0276,0300,κριθησ,1.0,αρταβη,1.0,δραχμαι,60.97,2,1,2,0,no,yes,57.72,1 αρταβη,160 δραχμαι,"κτρα δραχμαὶ 400 ,
τῷ ὄνῳ κριθῆς ἀρτάβη 1 δραχμαὶ 160 ,
τοῖς ἐργάταις οἴνου",barley (krithē),artaba,drachma,Oxyrhynchite,1.0,1.0,1.0,288.0,275.0,"κτρα δραχμαὶ 400 ,
τῷ ὄνῳ κριθῆς ἀρτάβη 1 δραχμαὶ 160 ,
τοῖς ἐργάταις οἴνου","κτρα δραχμαὶ 400 , τῷ ὄνῳ κριθῆς ἀρτάβη 1 δραχμαὶ 160 , τοῖς ἐργάταις οἴνου",B,1.0,38.8,0.025773195876288662,1.0,-1.5888317255942073
p.oxy;14;1733,1,2,1,yes,ab,Farming Account,Oxyrhynchos,spätes III,,0276,0300,κριθησ,4.0,αρταβαι,1.0,δραχμαι,51.33,6,1,6,0,no,yes,48.93,4 αρταβαι,140 δραχμαι,"δραχμαὶ 100 ,
τι μὴ ἄλ λων κριθῆς ἀρτάβαι 4
ὡς τῆς 1 δραχμαὶ 140 , γ ίνονται δραχμαὶ 560 ,",barley (krithē),artaba,drachma,Oxyrhynchite,4.0,1.0,0.25,288.0,275.0,"δραχμαὶ 100 ,
τι μὴ ἄλ λων κριθῆς ἀρτάβαι 4
ὡς τῆς 1 δραχμαὶ 140 , γ ίνονται δραχμαὶ 560 ,","δραχμαὶ 100 , τι μὴ ἄλ λων κριθῆς ἀρτάβαι 4 ὡς τῆς 1 δραχμαὶ 140 , γ ίνονται δραχμαὶ 560 ,",C,1.0,155.2,0.0064432989690721655,0.25,-2.1908917169221698
